id,"airport_id","ident_a","ident_b",length,width,threshold_a,threshold_b,heading_a,heading_b,lat_a,lon_a,lat_b,lon_b
38777,"YSPT","01","19",2680,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38778,"YSPV","01","19",5000,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38779,"YSPV","13","31",2624,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38780,"YSRD","06","24",6397,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38781,"YSRI","10","28",7001,148,NULL,NULL,107,287,-33.601600,150.771000,-33.607300,150.793000
38782,"YSRN","18","36",4002,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38783,"YSRT","04","22",2001,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38784,"YSRT","08","26",3526,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38785,"YSSY","07","25",8300,148,NULL,324,74,254,-33.943700,151.164000,-33.937500,151.190000
38786,"YSSY","16L","34R",7999,148,758,125,168,348,-33.949600,151.188000,-33.971100,151.194000
38787,"YSSY","16R","34L",12999,148,279,NULL,168,348,-33.929400,151.172000,-33.964300,151.181000
38788,"YSTA","09","27",1755,60,NULL,NULL,97,277,-36.644400,143.177000,-36.645000,143.183000
38789,"YSTA","18","36",3278,60,456,NULL,187,7,-36.636500,143.185000,-36.645400,143.184000
38790,"YSTB","10","28",2952,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38791,"YSTC","09","27",3937,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38792,"YSTH","08","26",3510,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38793,"YSTO","04","22",3280,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38794,"YSTR","05","23",3608,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38795,"YSTR","13","31",3937,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38796,"YSTT","10","28",3316,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38797,"YSTW","06","24",2762,98,NULL,NULL,73,253,-31.083200,150.843000,-31.081000,150.851000
38798,"YSTW","12L","30R",7218,148,NULL,NULL,133,313,-31.071100,150.837000,-31.084600,150.854000
38799,"YSTW","12R","30L",3642,60,NULL,NULL,133,313,-31.081300,150.833000,-31.088100,150.841000
38800,"YSTW","18","36",3346,98,121,NULL,188,8,-31.077100,150.847000,-31.086200,150.845000
38801,"YSUJ","13","31",3205,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38802,"YSVN","17","35",3116,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38803,"YSWA","03","21",2952,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38804,"YSWE","12","30",3608,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38805,"YSWG","05","23",5801,148,NULL,NULL,62,242,-35.167100,147.460000,-35.159600,147.477000
38806,"YSWG","12","30",5007,98,NULL,NULL,125,305,-35.160600,147.457000,-35.168500,147.470000
38807,"YSWH","04","22",3166,98,NULL,NULL,49,229,-35.382000,143.531000,-35.376300,143.539000
38808,"YSWH","08","26",4905,98,NULL,NULL,92,272,-35.374900,143.525000,-35.375100,143.541000
38809,"YSWH","15","33",2329,98,NULL,NULL,156,336,-35.376200,143.535000,-35.382000,143.538000
38810,"YSWL","11","29",4603,98,NULL,NULL,115,295,-37.065600,142.727000,-37.070900,142.741000
38811,"YSWL","18","36",2802,60,NULL,NULL,185,5,-37.071300,142.742000,-37.079000,142.741000
38812,"YSYN","10","28",2624,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38813,"YSYN","14","32",3280,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38814,"YTAA","17","35",4803,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38815,"YTAB","09","27",3444,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38816,"YTAD","06","24",3937,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38817,"YTAD","15","33",4799,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38818,"YTAM","08","26",3579,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38819,"YTAM","12","30",3608,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38820,"YTAN","11","29",3280,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38821,"YTAR","04","22",4166,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38822,"YTAR","09","27",4265,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38823,"YTBB","15","33",3608,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38824,"YTBG","04","22",984,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38825,"YTBR","10","28",3408,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38826,"YTCF","10","28",3608,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38827,"YTCK","08","26",5511,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38828,"YTCY","13","31",4101,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38829,"YTDL","03","21",1968,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38830,"YTDL","09","27",1968,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38831,"YTDM","15","33",3280,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38832,"YTDN","05","23",1738,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38833,"YTDR","17","35",4406,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38834,"YTEC","08","26",3444,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38835,"YTEE","14","32",5902,98,NULL,NULL,141,321,-21.828800,140.883000,-21.841200,140.894000
38836,"YTEF","12","30",6562,98,NULL,NULL,121,301,-21.710500,122.222000,-21.719900,122.238000
38837,"YTEM","05","23",6454,98,NULL,NULL,62,242,-34.425800,147.495000,-34.417500,147.514000
38838,"YTEM","09","27",2674,98,NULL,NULL,99,279,-34.421800,147.508000,-34.423000,147.517000
38839,"YTEM","18","36",4816,98,NULL,NULL,189,9,-34.417400,147.515000,-34.430500,147.513000
38840,"YTEN","18","36",3444,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38841,"YTFD","08","26",4593,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38842,"YTGA","18","36",1968,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38843,"YTGG","02","20",2591,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38844,"YTGI","18","36",5249,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38845,"YTGM","04","22",2776,98,NULL,NULL,51,231,-27.994900,143.808000,-27.990200,143.815000
38846,"YTGM","13","31",4800,98,NULL,NULL,141,321,-27.981400,143.808000,-27.991600,143.817000
38847,"YTGT","11","29",4921,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38848,"YTHD","03","21",3215,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38849,"YTHI","06","24",4593,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38850,"YTHS","01","19",3494,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38851,"YTHV","09","27",3343,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38852,"YTHY","18","36",3543,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38853,"YTIB","02","20",3202,60,NULL,NULL,30,210,-29.457500,142.054000,-29.449700,142.059000
38854,"YTIB","15","33",5026,98,NULL,NULL,161,341,-29.444000,142.054000,-29.457100,142.059000
38855,"YTII","07","25",1968,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38856,"YTII","15","33",3608,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38857,"YTIT","18","36",4265,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38858,"YTJI","02","20",3280,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38859,"YTJI","10","28",5380,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38860,"YTJU","06","24",4265,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38861,"YTKY","03","21",4593,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38862,"YTLG","02","20",1968,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38863,"YTLL","04","22",2460,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38864,"YTLT","14","32",3444,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38865,"YTMB","09","27",4002,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38866,"YTML","18","36",2926,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38867,"YTMN","13","31",4265,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38868,"YTMO","14","32",6233,98,NULL,NULL,145,325,-21.801900,139.916000,-21.816100,139.927000
38869,"YTMS","18","36",4265,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38870,"YTMU","17","35",3478,60,NULL,NULL,182,2,-35.263400,148.241000,-35.273000,148.240000
38871,"YTMY","08","26",2952,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38872,"YTNE","17","35",3444,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38873,"YTNG","10","28",4993,98,NULL,NULL,111,291,-24.492700,150.572000,-24.497700,150.586000
38874,"YTNG","14","32",2605,98,NULL,NULL,140,320,-24.492100,150.575000,-24.497600,150.581000
38875,"YTNK","07","25",6427,98,NULL,NULL,73,253,-19.641100,134.168000,-19.636100,134.186000
38876,"YTNK","11","29",3468,59,NULL,NULL,119,299,-19.634100,134.176000,-19.638700,134.185000
38877,"YTNN","01","19",3444,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38878,"YTNR","13","31",3280,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38879,"YTNS","05","23",2296,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38880,"YTOA","01","19",4757,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38881,"YTOB","09","27",2788,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38882,"YTOC","09","27",3937,98,NULL,NULL,98,278,-35.810100,145.595000,-35.811700,145.608000
38883,"YTOC","18","36",4596,98,NULL,NULL,188,9,-35.803000,145.606000,-35.815400,145.604000
38884,"YTOG","09","27",3937,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38885,"YTOG","17","35",3280,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38886,"YTOK","18","36",2624,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38887,"YTOS","13","31",3444,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38888,"YTOT","03","21",3208,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38889,"YTOT","11","29",2309,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38890,"YTQY","09","27",2985,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38891,"YTQY","18","36",2641,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
